Census year,Block ID,Property ID,Base property ID,Building name,Street address,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers,Latitude,Longitude
2015,922,104197,104197,Sydenham,6 Gatehouse Street,Parkville,,,2,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,,-37.796477186, 144.951768617
2015,922,104177,104177,,74 Gatehouse Street,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7951690508, 144.953433488
2015,922,104195,104195,Sydenham,10 Gatehouse Street,Parkville,1890,,2,Institutional Accommodation ,High level of accessibility,Main Entrance has ramp,3,0,0,-37.7964093852, 144.951859406
2015,922,104194,104194,Grace Cuming Lodge,12 Gatehouse Street,Parkville,,,2,Institutional Accommodation ,High level of accessibility,Main Entrance has ramp,3,0,,-37.7963738482, 144.951902036
2015,922,104193,104193,Grace Cuming Lodge,14-18 Gatehouse Street,Parkville,,,2,Institutional Accommodation ,High level of accessibility,Main Entrance has ramp,3,0,,-37.7963049881, 144.951990792
2015,922,104192,104192,,22-24 Gatehouse Street,Parkville,,,2,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1,-37.796161323, 144.952171304
2015,922,104191,104191,,26-32 Gatehouse Street,Parkville,,,2,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,1,-37.7960328923, 144.952332662
2015,922,104183,104183,,62 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7953798312, 144.953165829
2015,922,104198,104198,William Buckland House,2-4 Gatehouse Street,Parkville,,,3,Unoccupied - Unused,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0,-37.7965357116, 144.951699389
2015,922,104190,104190,Australian College Of Paediatrics,34-36 Gatehouse Street,Parkville,1890,,1,Institutional Accommodation ,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1,-37.7959050258, 144.952495766
2015,922,104179,104179,,70 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7952483084, 144.953331963
2015,922,104180,104180,,68 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7952804936, 144.95329159
2015,922,104182,104182,Osman House,64 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7953458216, 144.953205841
2015,922,104178,104178,,72 Gatehouse Street,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7952118297, 144.953380497
2015,922,104184,104184,Bowen House,60 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7954146756, 144.953121056
2015,922,104185,104185,,58 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7954496624, 144.953077647
2015,922,104186,104186,Shepparton House,54-56 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7954998209, 144.953012406
2015,922,104187,104187,Murchison House,52 Gatehouse Street,Parkville,1890,,2,Unoccupied - Under Renovation,Low level of accessibility,All entrances have steps,1,0,,-37.7955554438, 144.952942248
2015,922,104188,104188,Seymour House,50 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7955980651, 144.952891722
2015,922,104189,104189,,42-48 Gatehouse Street,Parkville,,,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,,-37.7956799719, 144.952784119
2015,922,104181,104181,Otrando House,66 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7953145608, 144.953249631
2015,923,107303,107303,,175 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7936970974, 144.955903312
2015,923,107302,107302,,173 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7937452359, 144.9558606
2015,923,107308,107308,,185 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7934543992, 144.956145707
2015,923,107304,107304,Beaconsfield Terrace,177 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7936493505, 144.955953221
2015,923,107305,107305,,179 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7936001285, 144.956000942
2015,923,107306,107306,,181 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7935530944, 144.956048966
2015,923,107307,107307,,183 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7935051731, 144.956095297
2015,923,107309,107309,,187 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7933993412, 144.95620144
2015,923,107310,107310,,189-195 Park Drive,Parkville,,,2,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,,-37.7932517829, 144.956347003
2015,923,107311,107311,,197 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7931095234, 144.956490702
2015,923,107312,107312,,199 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7930759042, 144.95652375
2015,923,107313,107313,,201 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7930412817, 144.956556913
2015,923,107315,107315,,205 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7929481336, 144.956648217
2015,923,104136,104136,,182-186 Gatehouse Street,Parkville,,,1,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7931027705, 144.956093134
2015,923,107301,107301,,171 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7937973081, 144.955804874
2015,923,107314,107314,,203 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7930066906, 144.956591815
2015,923,104141,104141,,172 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7933011855, 144.955789596
2015,923,104138,104138,,178 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7931824851, 144.955965531
2015,923,104137,104137,,180 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7931541318, 144.956011066
2015,923,104135,104135,,188-198 Gatehouse Street,Parkville,,,1,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,,-37.7930037525, 144.956273283
2015,923,107300,107300,Eire,169 Park Drive,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7938550647, 144.955749583
2015,923,104140,104140,,174 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7932714044, 144.955834279
2015,923,104142,104142,,170 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7933322558, 144.955748653
2015,923,104143,104143,,168 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7933629578, 144.95570624
2015,923,104144,104144,,164-166 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7934101413, 144.955644077
2015,923,104145,104145,,162 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7934678158, 144.955584255
2015,923,104146,104146,"""The Park Terrace""",160 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7935025122, 144.955531284
2015,923,104147,104147,,158 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7935365308, 144.955486165
2015,923,104148,104148,,156 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7935722108, 144.955443116
2015,923,104149,104149,,154 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7936128457, 144.955400094
2015,923,104139,104139,,176 Gatehouse Street,Parkville,,,2,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,,,-37.7932268047, 144.955899775
